id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Bcell|Bcell	Bcell|HighPseudotime_tumour	Bcell|LowPseudotime_tumour	Bcell|MidPseudotime_tumour	Bcell|Myeloid	Bcell|Stromal	Bcell|Tcell	HighPseudotime_tumour|Bcell	HighPseudotime_tumour|HighPseudotime_tumour	HighPseudotime_tumour|LowPseudotime_tumour	HighPseudotime_tumour|MidPseudotime_tumour	HighPseudotime_tumour|Myeloid	HighPseudotime_tumour|Stromal	HighPseudotime_tumour|Tcell	LowPseudotime_tumour|Bcell	LowPseudotime_tumour|HighPseudotime_tumour	LowPseudotime_tumour|LowPseudotime_tumour	LowPseudotime_tumour|MidPseudotime_tumour	LowPseudotime_tumour|Myeloid	LowPseudotime_tumour|Stromal	LowPseudotime_tumour|Tcell	MidPseudotime_tumour|Bcell	MidPseudotime_tumour|HighPseudotime_tumour	MidPseudotime_tumour|LowPseudotime_tumour	MidPseudotime_tumour|MidPseudotime_tumour	MidPseudotime_tumour|Myeloid	MidPseudotime_tumour|Stromal	MidPseudotime_tumour|Tcell	Myeloid|Bcell	Myeloid|HighPseudotime_tumour	Myeloid|LowPseudotime_tumour	Myeloid|MidPseudotime_tumour	Myeloid|Myeloid	Myeloid|Stromal	Myeloid|Tcell	Stromal|Bcell	Stromal|HighPseudotime_tumour	Stromal|LowPseudotime_tumour	Stromal|MidPseudotime_tumour	Stromal|Myeloid	Stromal|Stromal	Stromal|Tcell	Tcell|Bcell	Tcell|HighPseudotime_tumour	Tcell|LowPseudotime_tumour	Tcell|MidPseudotime_tumour	Tcell|Myeloid	Tcell|Stromal	Tcell|Tcell
CPI-SC067EE23E1	COL9A2_a10b1 complex	simple:Q14055	complex:a10b1 complex	COL9A2		True	False	False	curated	True	0.175	0.183	0.169	0.176	0.0	0.266	0.169	0.372	0.379	0.365	0.372	0.0	0.462	0.366	0.531	0.538	0.525	0.531	0.0	0.622	0.525	0.397	0.405	0.391	0.398	0.0	0.488	0.392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.281	0.288	0.275	0.281	0.0	0.371	0.275	0.131	0.139	0.125	0.132	0.0	0.222	0.125
CPI-SC09DFB2ACA	COL19A1_a10b1 complex	simple:Q14993	complex:a10b1 complex	COL19A1		True	False	False	curated	True	0.479	0.486	0.472	0.479	0.0	0.569	0.473	0.112	0.12	0.106	0.113	0.0	0.203	0.106	0.11	0.118	0.104	0.111	0.0	0.201	0.104	0.143	0.15	0.137	0.143	0.0	0.234	0.137	0.08	0.087	0.074	0.08	0.0	0.17	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC090311934	COL24A1_a10b1 complex	simple:Q17RW2	complex:a10b1 complex	COL24A1		True	False	False	curated	True	0.083	0.091	0.077	0.084	0.0	0.174	0.078	0.167	0.174	0.16	0.167	0.0	0.257	0.161	0.106	0.113	0.099	0.106	0.0	0.196	0.1	0.215	0.222	0.209	0.215	0.0	0.305	0.209	0.1	0.107	0.094	0.1	0.0	0.191	0.094	0.136	0.143	0.129	0.136	0.0	0.226	0.13	0.132	0.14	0.126	0.133	0.0	0.223	0.126
CPI-SC05D8C0EF5	COL28A1_a10b1 complex	simple:Q2UY09	complex:a10b1 complex	COL28A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.176	0.163	0.169	0.0	0.26	0.163	0.211	0.219	0.205	0.212	0.0	0.302	0.205	0.167	0.175	0.161	0.168	0.0	0.258	0.161	0.144	0.151	0.137	0.144	0.0	0.234	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0725E3A76	COL13A1_a10b1 complex	simple:Q5TAT6	complex:a10b1 complex	COL13A1		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115	0.123	0.109	0.116	0.0	0.206	0.11	0.117	0.124	0.111	0.117	0.0	0.208	0.111	0.126	0.134	0.12	0.127	0.0	0.217	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0C9CBDD21	COL27A1_a10b1 complex	simple:Q8IZC6	complex:a10b1 complex	COL27A1		True	False	False	curated	True	0.103	0.111	0.097	0.104	0.0	0.194	0.097	0.358	0.365	0.352	0.358	0.0	0.448	0.352	0.49	0.498	0.484	0.491	0.0	0.581	0.485	0.347	0.354	0.341	0.347	0.0	0.437	0.341	0.115	0.122	0.109	0.115	0.0	0.205	0.109	0.302	0.309	0.296	0.302	0.0	0.392	0.296	0.136	0.144	0.13	0.137	0.0	0.227	0.13
CPI-SC0BA1D5E00	COL22A1_a10b1 complex	simple:Q8NFW1	complex:a10b1 complex	COL22A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104	0.111	0.098	0.104	0.0	0.195	0.098	0.153	0.16	0.146	0.153	0.0	0.243	0.147	0.08	0.087	0.074	0.08	0.0	0.17	0.074	0.196	0.203	0.19	0.196	0.0	0.287	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0147A8A42	COL26A1_a10b1 complex	simple:Q96A83	complex:a10b1 complex	COL26A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.087	0.074	0.08	0.0	0.17	0.074	0.085	0.092	0.079	0.085	0.0	0.176	0.079	0.086	0.094	0.08	0.087	0.0	0.177	0.08	0.132	0.14	0.126	0.133	0.0	0.223	0.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147	0.155	0.141	0.148	0.0	0.238	0.141
CPI-SC08938BB1C	COL21A1_a10b1 complex	simple:Q96P44	complex:a10b1 complex	COL21A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.335	0.343	0.329	0.336	0.0	0.426	0.329	0.71	0.717	0.704	0.71	0.0	0.8	0.704	0.493	0.501	0.487	0.494	0.0	0.584	0.487	0.085	0.093	0.079	0.086	0.0	0.176	0.079	0.159	0.167	0.153	0.16	0.0	0.25	0.153	0.089	0.097	0.083	0.09	0.0	0.18	0.084
CPI-SC02131C05A	COL12A1_a10b1 complex	simple:Q99715	complex:a10b1 complex	COL12A1		True	False	False	curated	True	0.087	0.095	0.081	0.088	0.0	0.178	0.082	0.168	0.176	0.162	0.168	0.0	0.259	0.162	0.167	0.174	0.161	0.167	0.0	0.257	0.161	0.144	0.151	0.138	0.144	0.0	0.234	0.138	0.099	0.107	0.093	0.1	0.0	0.19	0.093	1.579	1.586	1.573	1.579	0.0	1.67	1.573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0BF16A11C	COL20A1_a10b1 complex	simple:Q9P218	complex:a10b1 complex	COL20A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098	0.106	0.092	0.099	0.0	0.189	0.092	0.106	0.114	0.1	0.107	0.0	0.197	0.1	0.08	0.087	0.073	0.08	0.0	0.17	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC06B4C6DD5	COL17A1_a10b1 complex	simple:Q9UMD9	complex:a10b1 complex	COL17A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245	0.253	0.239	0.246	0.0	0.336	0.239	0.097	0.105	0.091	0.098	0.0	0.188	0.091	0.151	0.158	0.144	0.151	0.0	0.241	0.145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.096	0.083	0.089	0.0	0.179	0.083
CPI-SC07E0348EF	COL6A6_a11b1 complex	simple:A6NMZ7	complex:a11b1 complex	COL6A6		True	False	False	curated	True	0.017	0.017	0.035	0.0	0.0	0.625	0.0	0.012	0.012	0.029	0.0	0.0	0.619	0.0	0.012	0.011	0.029	0.0	0.0	0.619	0.0	0.023	0.023	0.04	0.0	0.0	0.63	0.0	0.002	0.002	0.019	0.0	0.0	0.609	0.0	0.042	0.042	0.06	0.0	0.0	0.65	0.0	0.002	0.001	0.019	0.0	0.0	0.609	0.0
CPI-SC05CE52A12	COL6A5_a11b1 complex	simple:A8TX70	complex:a11b1 complex	COL6A5		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.019	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.145	0.145	0.163	0.0	0.0	0.753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F7E26271	COL1A1_a11b1 complex	simple:P02452	complex:a11b1 complex	COL1A1		True	False	False	curated	True	0.055	0.055	0.073	0.0	0.0	0.663	0.0	0.243	0.243	0.26	0.0	0.0	0.85	0.0	0.197	0.197	0.214	0.0	0.0	0.804	0.0	0.084	0.084	0.102	0.0	0.0	0.692	0.0	0.145	0.145	0.163	0.0	0.0	0.753	0.0	2.433	2.433	2.45	0.0	0.0	3.04	0.0	0.076	0.076	0.093	0.0	0.0	0.683	0.0
CPI-SC0CF621D48	COL2A1_a11b1 complex	simple:P02458	complex:a11b1 complex	COL2A1		True	False	False	curated	True	0.04	0.04	0.057	0.0	0.0	0.647	0.0	0.071	0.07	0.088	0.0	0.0	0.678	0.0	0.035	0.034	0.052	0.0	0.0	0.642	0.0	0.007	0.007	0.024	0.0	0.0	0.614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A8902C85	COL3A1_a11b1 complex	simple:P02461	complex:a11b1 complex	COL3A1		True	False	False	curated	True	0.052	0.052	0.07	0.0	0.0	0.66	0.0	0.049	0.049	0.066	0.0	0.0	0.656	0.0	0.022	0.022	0.04	0.0	0.0	0.63	0.0	0.031	0.031	0.049	0.0	0.0	0.639	0.0	0.177	0.177	0.195	0.0	0.0	0.785	0.0	2.443	2.443	2.461	0.0	0.0	3.051	0.0	0.081	0.081	0.098	0.0	0.0	0.688	0.0
CPI-SC0A0532ADC	COL4A1_a11b1 complex	simple:P02462	complex:a11b1 complex	COL4A1		True	False	False	curated	True	0.002	0.002	0.019	0.0	0.0	0.609	0.0	0.062	0.062	0.08	0.0	0.0	0.67	0.0	0.018	0.018	0.036	0.0	0.0	0.626	0.0	0.072	0.072	0.089	0.0	0.0	0.679	0.0	0.163	0.163	0.18	0.0	0.0	0.77	0.0	0.39	0.39	0.407	0.0	0.0	0.997	0.0	0.059	0.059	0.077	0.0	0.0	0.667	0.0
CPI-SC0CFF5E19D	FN1_a11b1 complex	simple:P02751	complex:a11b1 complex	FN1		True	False	False	curated	True	0.157	0.157	0.175	0.0	0.0	0.765	0.0	1.135	1.135	1.152	0.0	0.0	1.742	0.0	0.798	0.798	0.816	0.0	0.0	1.406	0.0	0.636	0.636	0.653	0.0	0.0	1.243	0.0	2.783	2.783	2.801	0.0	0.0	3.391	0.0	2.819	2.819	2.836	0.0	0.0	3.426	0.0	0.253	0.253	0.271	0.0	0.0	0.861	0.0
CPI-SC0DF641DAA	COL5A2_a11b1 complex	simple:P05997	complex:a11b1 complex	COL5A2		True	False	False	curated	True	0.006	0.005	0.023	0.0	0.0	0.613	0.0	0.187	0.186	0.204	0.0	0.0	0.794	0.0	0.027	0.027	0.044	0.0	0.0	0.634	0.0	0.043	0.043	0.061	0.0	0.0	0.651	0.0	0.093	0.092	0.11	0.0	0.0	0.7	0.0	1.53	1.53	1.547	0.0	0.0	2.137	0.0	0.002	0.002	0.02	0.0	0.0	0.61	0.0
CPI-SC0681D30FE	COL1A2_a11b1 complex	simple:P08123	complex:a11b1 complex	COL1A2		True	False	False	curated	True	0.122	0.122	0.14	0.0	0.0	0.73	0.0	0.312	0.312	0.329	0.0	0.0	0.919	0.0	0.037	0.037	0.055	0.0	0.0	0.645	0.0	0.034	0.034	0.051	0.0	0.0	0.641	0.0	0.213	0.213	0.23	0.0	0.0	0.82	0.0	2.681	2.681	2.699	0.0	0.0	3.289	0.0	0.026	0.026	0.044	0.0	0.0	0.634	0.0
CPI-SC02017BE74	COL4A2_a11b1 complex	simple:P08572	complex:a11b1 complex	COL4A2		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.112	0.13	0.0	0.0	0.72	0.0	0.013	0.013	0.03	0.0	0.0	0.62	0.0	0.05	0.05	0.068	0.0	0.0	0.658	0.0	0.139	0.139	0.157	0.0	0.0	0.747	0.0	0.487	0.487	0.504	0.0	0.0	1.094	0.0	0.101	0.101	0.119	0.0	0.0	0.709	0.0
CPI-SC0861656EC	COL11A1_a11b1 complex	simple:P12107	complex:a11b1 complex	COL11A1		True	False	False	curated	True	0.015	0.015	0.032	0.0	0.0	0.622	0.0	0.002	0.002	0.019	0.0	0.0	0.609	0.0	0.006	0.006	0.023	0.0	0.0	0.613	0.0	0.006	0.006	0.024	0.0	0.0	0.614	0.0	0.002	0.002	0.02	0.0	0.0	0.61	0.0	1.431	1.431	1.448	0.0	0.0	2.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC04085F9F9	COL6A1_a11b1 complex	simple:P12109	complex:a11b1 complex	COL6A1		True	False	False	curated	True	0.004	0.004	0.022	0.0	0.0	0.612	0.0	0.411	0.41	0.428	0.0	0.0	1.018	0.0	0.224	0.224	0.242	0.0	0.0	0.832	0.0	0.242	0.241	0.259	0.0	0.0	0.849	0.0	0.174	0.174	0.191	0.0	0.0	0.781	0.0	1.628	1.628	1.646	0.0	0.0	2.236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A54B5323	COL6A2_a11b1 complex	simple:P12110	complex:a11b1 complex	COL6A2		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176	0.176	0.193	0.0	0.0	0.783	0.0	0.02	0.019	0.037	0.0	0.0	0.627	0.0	0.061	0.061	0.079	0.0	0.0	0.669	0.0	0.038	0.038	0.055	0.0	0.0	0.645	0.0	1.184	1.183	1.201	0.0	0.0	1.791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0ECFACED2	COL6A3_a11b1 complex	simple:P12111	complex:a11b1 complex	COL6A3		True	False	False	curated	True	0.123	0.123	0.14	0.0	0.0	0.73	0.0	0.108	0.108	0.125	0.0	0.0	0.715	0.0	0.006	0.006	0.023	0.0	0.0	0.613	0.0	0.024	0.024	0.041	0.0	0.0	0.631	0.0	0.197	0.196	0.214	0.0	0.0	0.804	0.0	1.8	1.8	1.817	0.0	0.0	2.407	0.0	0.329	0.329	0.346	0.0	0.0	0.936	0.0
CPI-SC0CA323AE3	COL11A2_a11b1 complex	simple:P13942	complex:a11b1 complex	COL11A2		True	False	False	curated	True	0.021	0.021	0.039	0.0	0.0	0.629	0.0	0.075	0.075	0.092	0.0	0.0	0.682	0.0	0.03	0.03	0.047	0.0	0.0	0.637	0.0	0.026	0.026	0.044	0.0	0.0	0.634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.03	0.048	0.0	0.0	0.638	0.0
CPI-SC0CBC30AB7	COL9A1_a11b1 complex	simple:P20849	complex:a11b1 complex	COL9A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.026	0.044	0.0	0.0	0.634	0.0	0.021	0.021	0.038	0.0	0.0	0.628	0.0
CPI-SC0092846B0	COL5A1_a11b1 complex	simple:P20908	complex:a11b1 complex	COL5A1		True	False	False	curated	True	0.007	0.007	0.025	0.0	0.0	0.615	0.0	0.021	0.021	0.039	0.0	0.0	0.629	0.0	0.041	0.041	0.058	0.0	0.0	0.648	0.0	0.004	0.004	0.021	0.0	0.0	0.611	0.0	0.026	0.026	0.044	0.0	0.0	0.634	0.0	1.214	1.214	1.231	0.0	0.0	1.821	0.0	0.004	0.004	0.021	0.0	0.0	0.611	0.0
CPI-SC08AF9CA91	COL8A2_a11b1 complex	simple:P25067	complex:a11b1 complex	COL8A2		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.048	0.066	0.0	0.0	0.656	0.0	0.009	0.008	0.026	0.0	0.0	0.616	0.0	0.048	0.048	0.066	0.0	0.0	0.656	0.0	0.22	0.22	0.237	0.0	0.0	0.827	0.0	0.091	0.091	0.108	0.0	0.0	0.698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC07E958BDE	COL5A3_a11b1 complex	simple:P25940	complex:a11b1 complex	COL5A3		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.023	0.0	0.0	0.613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.043	0.061	0.0	0.0	0.651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC08CC68F11	COL8A1_a11b1 complex	simple:P27658	complex:a11b1 complex	COL8A1		True	False	False	curated	True	0.005	0.004	0.022	0.0	0.0	0.612	0.0	0.214	0.214	0.232	0.0	0.0	0.822	0.0	0.004	0.004	0.021	0.0	0.0	0.611	0.0	0.038	0.038	0.056	0.0	0.0	0.646	0.0	0.004	0.004	0.022	0.0	0.0	0.612	0.0	1.2	1.2	1.217	0.0	0.0	1.807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0CE433AB8	COL4A5_a11b1 complex	simple:P29400	complex:a11b1 complex	COL4A5		True	False	False	curated	True	0.002	0.001	0.019	0.0	0.0	0.609	0.0	0.347	0.347	0.365	0.0	0.0	0.955	0.0	0.384	0.384	0.402	0.0	0.0	0.992	0.0	0.282	0.282	0.3	0.0	0.0	0.89	0.0	0.004	0.004	0.021	0.0	0.0	0.611	0.0	0.25	0.25	0.267	0.0	0.0	0.857	0.0	0.003	0.003	0.021	0.0	0.0	0.611	0.0
CPI-SC03BFF1D95	COL15A1_a11b1 complex	simple:P39059	complex:a11b1 complex	COL15A1		True	False	False	curated	True	0.015	0.015	0.033	0.0	0.0	0.623	0.0	0.02	0.02	0.038	0.0	0.0	0.628	0.0	0.001	0.001	0.019	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.022	0.0	0.0	0.612	0.0	0.749	0.749	0.767	0.0	0.0	1.357	0.0	0.004	0.004	0.022	0.0	0.0	0.612	0.0
CPI-SC03ADD2063	COL18A1_a11b1 complex	simple:P39060	complex:a11b1 complex	COL18A1		True	False	False	curated	True	0.003	0.003	0.02	0.0	0.0	0.61	0.0	0.276	0.276	0.294	0.0	0.0	0.884	0.0	0.268	0.268	0.285	0.0	0.0	0.875	0.0	0.329	0.329	0.347	0.0	0.0	0.937	0.0	0.128	0.127	0.145	0.0	0.0	0.735	0.0	0.669	0.669	0.687	0.0	0.0	1.277	0.0	0.046	0.046	0.064	0.0	0.0	0.654	0.0
CPI-SC0082A7233	COL4A4_a11b1 complex	simple:P53420	complex:a11b1 complex	COL4A4		True	False	False	curated	True	0.096	0.096	0.114	0.0	0.0	0.704	0.0	0.038	0.038	0.056	0.0	0.0	0.646	0.0	0.002	0.002	0.019	0.0	0.0	0.609	0.0	0.037	0.037	0.055	0.0	0.0	0.645	0.0	0.035	0.035	0.053	0.0	0.0	0.643	0.0	0.077	0.077	0.095	0.0	0.0	0.685	0.0	0.009	0.009	0.027	0.0	0.0	0.617	0.0
CPI-SC0674C647E	COL4A3_a11b1 complex	simple:Q01955	complex:a11b1 complex	COL4A3		True	False	False	curated	True	0.047	0.047	0.064	0.0	0.0	0.654	0.0	0.033	0.033	0.051	0.0	0.0	0.641	0.0	0.057	0.057	0.075	0.0	0.0	0.665	0.0	0.034	0.034	0.051	0.0	0.0	0.641	0.0	0.002	0.001	0.019	0.0	0.0	0.609	0.0	0.002	0.002	0.019	0.0	0.0	0.609	0.0	0.021	0.021	0.039	0.0	0.0	0.629	0.0
CPI-SC03D71E025	COL7A1_a11b1 complex	simple:Q02388	complex:a11b1 complex	COL7A1		True	False	False	curated	True	0.028	0.028	0.046	0.0	0.0	0.636	0.0	0.182	0.182	0.2	0.0	0.0	0.79	0.0	0.182	0.182	0.199	0.0	0.0	0.789	0.0	0.202	0.202	0.22	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0DF986F22	COL10A1_a11b1 complex	simple:Q03692	complex:a11b1 complex	COL10A1		True	False	False	curated	True	0.032	0.032	0.049	0.0	0.0	0.639	0.0	0.044	0.044	0.062	0.0	0.0	0.652	0.0	0.004	0.004	0.021	0.0	0.0	0.611	0.0	0.024	0.024	0.042	0.0	0.0	0.632	0.0	0.056	0.056	0.073	0.0	0.0	0.663	0.0	1.21	1.21	1.227	0.0	0.0	1.817	0.0	0.049	0.049	0.067	0.0	0.0	0.657	0.0
CPI-SC060984F83	COL14A1_a11b1 complex	simple:Q05707	complex:a11b1 complex	COL14A1		True	False	False	curated	True	0.002	0.002	0.019	0.0	0.0	0.609	0.0	0.174	0.174	0.191	0.0	0.0	0.781	0.0	0.057	0.057	0.075	0.0	0.0	0.665	0.0	0.039	0.039	0.057	0.0	0.0	0.647	0.0	0.077	0.076	0.094	0.0	0.0	0.684	0.0	0.905	0.905	0.922	0.0	0.0	1.512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0014D5A6E	COL16A1_a11b1 complex	simple:Q07092	complex:a11b1 complex	COL16A1		True	False	False	curated	True	0.003	0.003	0.02	0.0	0.0	0.61	0.0	0.059	0.059	0.077	0.0	0.0	0.667	0.0	0.079	0.079	0.097	0.0	0.0	0.687	0.0	0.111	0.11	0.128	0.0	0.0	0.718	0.0	0.056	0.056	0.074	0.0	0.0	0.664	0.0	0.691	0.691	0.709	0.0	0.0	1.299	0.0	0.062	0.062	0.079	0.0	0.0	0.669	0.0
CPI-SC0B066E03C	COL4A6_a11b1 complex	simple:Q14031	complex:a11b1 complex	COL4A6		True	False	False	curated	True	0.006	0.006	0.023	0.0	0.0	0.613	0.0	0.007	0.007	0.025	0.0	0.0	0.615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.02	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224	0.224	0.242	0.0	0.0	0.832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0B4BD965C	COL9A3_a11b1 complex	simple:Q14050	complex:a11b1 complex	COL9A3		True	False	False	curated	True	0.08	0.08	0.098	0.0	0.0	0.688	0.0	0.112	0.112	0.13	0.0	0.0	0.72	0.0	0.055	0.055	0.072	0.0	0.0	0.662	0.0	0.109	0.109	0.127	0.0	0.0	0.717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0247E9ADB	COL9A2_a11b1 complex	simple:Q14055	complex:a11b1 complex	COL9A2		True	False	False	curated	True	0.098	0.098	0.115	0.0	0.0	0.705	0.0	0.294	0.294	0.312	0.0	0.0	0.902	0.0	0.454	0.453	0.471	0.0	0.0	1.061	0.0	0.32	0.32	0.337	0.0	0.0	0.927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203	0.203	0.221	0.0	0.0	0.811	0.0	0.054	0.054	0.071	0.0	0.0	0.661	0.0
CPI-SC0035F0B0F	COL19A1_a11b1 complex	simple:Q14993	complex:a11b1 complex	COL19A1		True	False	False	curated	True	0.401	0.401	0.419	0.0	0.0	1.009	0.0	0.035	0.035	0.052	0.0	0.0	0.642	0.0	0.033	0.033	0.05	0.0	0.0	0.64	0.0	0.066	0.065	0.083	0.0	0.0	0.673	0.0	0.002	0.002	0.02	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC06ACCFA52	COL24A1_a11b1 complex	simple:Q17RW2	complex:a11b1 complex	COL24A1		True	False	False	curated	True	0.006	0.006	0.024	0.0	0.0	0.614	0.0	0.089	0.089	0.107	0.0	0.0	0.697	0.0	0.028	0.028	0.046	0.0	0.0	0.636	0.0	0.137	0.137	0.155	0.0	0.0	0.745	0.0	0.022	0.022	0.04	0.0	0.0	0.63	0.0	0.058	0.058	0.076	0.0	0.0	0.666	0.0	0.055	0.055	0.072	0.0	0.0	0.662	0.0
CPI-SC069F9E62C	COL28A1_a11b1 complex	simple:Q2UY09	complex:a11b1 complex	COL28A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092	0.091	0.109	0.0	0.0	0.699	0.0	0.134	0.134	0.151	0.0	0.0	0.741	0.0	0.09	0.09	0.107	0.0	0.0	0.697	0.0	0.066	0.066	0.084	0.0	0.0	0.674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0D2BDC009	COL13A1_a11b1 complex	simple:Q5TAT6	complex:a11b1 complex	COL13A1		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.038	0.055	0.0	0.0	0.645	0.0	0.04	0.039	0.057	0.0	0.0	0.647	0.0	0.049	0.049	0.066	0.0	0.0	0.656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC05F111D21	COL27A1_a11b1 complex	simple:Q8IZC6	complex:a11b1 complex	COL27A1		True	False	False	curated	True	0.026	0.026	0.043	0.0	0.0	0.633	0.0	0.28	0.28	0.298	0.0	0.0	0.888	0.0	0.413	0.413	0.43	0.0	0.0	1.02	0.0	0.269	0.269	0.287	0.0	0.0	0.877	0.0	0.037	0.037	0.055	0.0	0.0	0.645	0.0	0.224	0.224	0.242	0.0	0.0	0.832	0.0	0.059	0.059	0.076	0.0	0.0	0.666	0.0
CPI-SC0BCD683D4	COL22A1_a11b1 complex	simple:Q8NFW1	complex:a11b1 complex	COL22A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.026	0.044	0.0	0.0	0.634	0.0	0.075	0.075	0.093	0.0	0.0	0.683	0.0	0.002	0.002	0.02	0.0	0.0	0.61	0.0	0.119	0.118	0.136	0.0	0.0	0.726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
