tumors	samples	score_emt	states
308	UCS	UCS.TCGA.N8.A4PO.01A.11R.A28V.07	1.63447273671307	3
309	COAD	COAD.TCGA.CM.6163.01A.11R.1653.07	-0.751522352150837	1
310	UCEC	UCEC.TCGA.EO.A3KW.01A.11R.A22K.07	-1.0385969555739	2
311	UCEC	UCEC.TCGA.KP.A3W3.01A.11R.A22K.07	0.391863292301515	1
312	LUSC	LUSC.TCGA.37.4135.01A.01R.1100.07	0.0064404694033165	2
313	READ	READ.TCGA.AF.A56L.01A.31R.A39D.07	-0.761247356559003	1
314	UCEC	UCEC.TCGA.EY.A210.01A.11R.A157.07	-0.682692160986256	2
315	LUSC	LUSC.TCGA.22.5473.01A.01R.1635.07	0.0862672034637164	1
316	LUSC	LUSC.TCGA.22.5485.01A.01R.1635.07	-0.311664693160218	1
317	READ	READ.TCGA.EI.6511.01A.11R.1736.07	-0.431980882594593	1
318	SKCM	SKCM.TCGA.EE.A2GU.06A.11R.A18T.07	1.28367394253544	3
319	THYM	THYM.TCGA.XM.A8RC.01A.11R.A42C.07	0.98154340829035	3
320	BRCA	BRCA.TCGA.AO.A0J2.01A.11R.A034.07	0.0632002615137962	1
321	SKCM	SKCM.TCGA.EE.A3J3.06A.11R.A20F.07	2.11167669625692	3
322	LUSC	LUSC.TCGA.77.8009.01A.11R.2187.07	1.09338920201485	1
323	BLCA	BLCA.TCGA.BT.A3PJ.01A.21R.A220.07	0.358365089787064	1
324	LUSC	LUSC.TCGA.18.3411.01A.01R.0980.07	0.36507996943498	1
325	UCS	UCS.TCGA.NA.A4QY.01A.11R.A28V.07	1.76038759697805	3
326	SKCM	SKCM.TCGA.D3.A8GC.06A.11R.A37K.07	2.23167638722995	3
327	COAD	COAD.TCGA.AZ.4616.01A.21R.1839.07	-0.810790868257899	1
328	COAD	COAD.TCGA.DM.A28M.01A.12R.A16W.07	-1.74702837862142	2
329	UCEC	UCEC.TCGA.E6.A1M0.01A.11R.A144.07	-0.0273176241716779	2
330	UCEC	UCEC.TCGA.B5.A3FC.01A.11R.A22K.07	-0.0332498879320173	2
331	BRCA	BRCA.TCGA.AR.A24H.01A.11R.A169.07	-0.227831773285109	2
332	COAD	COAD.TCGA.CK.4948.01B.11R.1653.07	0.0731646879770084	1
333	READ	READ.TCGA.EI.6508.01A.11R.1736.07	-1.63743566830286	1
334	COAD	COAD.TCGA.AD.A5EK.01A.11R.A28H.07	-0.92560717217526	1
335	COAD	COAD.TCGA.A6.6650.01A.11R.A278.07	-2.19346796516078	2
336	LUSC	LUSC.TCGA.60.2723.01A.01R.0851.07	0.438547547599205	1
337	COAD	COAD.TCGA.AA.3675.01A.02R.0905.07	-0.727940797609703	1
338	UCS	UCS.TCGA.N5.A4RO.01A.11R.A28V.07	2.47400992083274	3
339	UCS	UCS.TCGA.N5.A4RV.01A.21R.A28V.07	2.85729242004084	3
340	CESC	CESC.TCGA.C5.A1MJ.01A.11R.A14Y.07	0.0811655935344944	1
341	HNSC	HNSC.TCGA.BA.6871.01A.11R.1873.07	1.20258080667823	1
342	COAD	COAD.TCGA.AM.5820.01A.01R.1653.07	-1.56418853074655	1
343	UCEC	UCEC.TCGA.2E.A9G8.01A.11R.A40A.07	-0.630952531259741	2
344	UCEC	UCEC.TCGA.B5.A5OE.01A.11R.A31O.07	-1.09598566902044	1
345	UCS	UCS.TCGA.QN.A5NN.01A.11R.A28V.07	1.90349750491328	3
346	LUSC	LUSC.TCGA.21.1072.01A.01R.0692.07	0.220874528308483	1
347	LUAD	LUAD.TCGA.44.7667.01A.31R.2066.07	0.231744544112074	1
348	BRCA	BRCA.TCGA.A8.A07R.01A.21R.A034.07	0.0829709053430474	1
349	LUSC	LUSC.TCGA.34.5928.01A.11R.1820.07	1.56670821485711	1
350	BLCA	BLCA.TCGA.GV.A3QG.01A.11R.A220.07	0.81499998467335	1
351	READ	READ.TCGA.AG.4021.01A.01R.1736.07	-0.431452896799512	1
352	LUAD	LUAD.TCGA.75.7027.01A.11R.1949.07	-0.247999391959795	1
353	UCEC	UCEC.TCGA.B5.A1MS.01B.11R.A22K.07	-0.215567307311169	1
354	STAD	STAD.TCGA.HU.A4H0.01A.11R.A251.31	-1.27460544210573	2
355	UCEC	UCEC.TCGA.DF.A2KY.01A.21R.A213.07	-0.119577343047852	2
356	COAD	COAD.TCGA.G4.6307.01A.11R.1723.07	-1.16138045529029	2
357	UCEC	UCEC.TCGA.PG.A7D5.01A.11R.A34R.07	-0.325335572057714	1
358	UCS	UCS.TCGA.N8.A4PL.01A.11R.A28V.07	1.51735115766123	3
359	ESCA	ESCA.TCGA.VR.A8EZ.01A.11R.A36D.31	0.496689565187648	1
360	UCEC	UCEC.TCGA.BK.A4ZD.01A.11R.A27V.07	-0.723816755310033	2
361	LUAD	LUAD.TCGA.86.7711.01A.11R.2066.07	0.698738894310104	1
362	SKCM	SKCM.TCGA.D3.A3CF.06A.11R.A18T.07	1.64295829599848	3
363	HNSC	HNSC.TCGA.BA.4078.01A.01R.1436.07	0.695524075786452	1
364	READ	READ.TCGA.DC.6683.01A.11R.1830.07	-0.889443958048267	1
365	PRAD	PRAD.TCGA.V1.A9O5.06A.11R.A41O.07	-1.09460877914694	2
366	READ	READ.TCGA.EI.6507.01A.11R.1736.07	-0.515450989302829	1
367	SKCM	SKCM.TCGA.FS.A1ZD.06A.11R.A18T.07	3.7336055254298	3
368	UCEC	UCEC.TCGA.B5.A0JR.01A.13R.A466.07	-0.611300653508814	2
369	COAD	COAD.TCGA.AZ.6601.01A.11R.1774.07	-0.817704654471428	1
370	SKCM	SKCM.TCGA.FR.A44A.06A.11R.A24X.07	1.83716211792768	3
371	LIHC	LIHC.TCGA.G3.A7M9.01A.23R.A352.07	0.137920506685157	2
372	BRCA	BRCA.TCGA.D8.A1JL.01A.11R.A13Q.07	0.954179037709814	1
373	LUAD	LUAD.TCGA.44.2662.01A.01R.0946.07	-0.280943422712823	1
374	READ	READ.TCGA.AF.3911.01A.01R.1736.07	-0.674220073937471	1
375	UCEC	UCEC.TCGA.SJ.A6ZI.01A.12R.A34R.07	-0.44348667742769	1
376	SKCM	SKCM.TCGA.EE.A2GB.06A.11R.A18T.07	1.6216059302939	3
377	COAD	COAD.TCGA.DM.A28A.01A.21R.A32Y.07	-0.249934578911445	1
378	PAAD	PAAD.TCGA.2J.AABP.01A.11R.A41B.07	3.66672727263315	3
379	BRCA	BRCA.TCGA.BH.A1FC.01A.11R.A13Q.07	-0.19759795170932	1
380	SKCM	SKCM.TCGA.GN.A26D.06A.11R.A18T.07	2.34539577600529	3
381	BRCA	BRCA.TCGA.D8.A27W.01A.11R.A16F.07	-0.570777911347453	1
382	UCS	UCS.TCGA.N8.A4PP.01A.11R.A28V.07	1.27421087488148	1
383	READ	READ.TCGA.EI.6513.01A.21R.1736.07	-0.960101625095675	1
384	UCEC	UCEC.TCGA.D1.A3JQ.01A.11R.A22K.07	-0.708399130777342	1
385	READ	READ.TCGA.DC.5337.01A.01R.1660.07	-0.851854707470868	2
386	SKCM	SKCM.TCGA.EE.A2GD.06A.11R.A18T.07	2.70707956847661	1
387	ACC	ACC.TCGA.OR.A5JJ.01A.11R.A29S.07	2.15576186102163	3
388	COAD	COAD.TCGA.AY.A54L.01A.11R.A28H.07	-1.47036085165523	2
389	BLCA	BLCA.TCGA.XF.AAMG.01A.11R.A42T.07	0.46475470772538	2
390	LUSC	LUSC.TCGA.77.8007.01A.11R.2187.07	0.372202538127388	1
391	LUSC	LUSC.TCGA.43.6143.01A.11R.1820.07	-0.491533492849129	1
392	SKCM	SKCM.TCGA.EB.A6R0.01A.12R.A32P.07	2.14342281572248	3
393	LUSC	LUSC.TCGA.70.6723.01A.11R.1820.07	-0.711079797238056	1
394	STAD	STAD.TCGA.BR.A4PF.01A.11R.A251.31	-0.98531529319947	1
395	COAD	COAD.TCGA.A6.6138.01A.11R.1774.07	-0.745566302811899	1
396	LUSC	LUSC.TCGA.22.5489.01A.01R.1635.07	0.862592753231088	1
397	LUSC	LUSC.TCGA.37.4141.01A.02R.1100.07	0.269206073729206	1
398	SKCM	SKCM.TCGA.ER.A198.06A.11R.A18T.07	1.34945880518448	3
399	UCEC	UCEC.TCGA.BK.A6W3.01A.12R.A34R.07	-0.862403972063618	1
400	COAD	COAD.TCGA.SS.A7HO.01A.21R.A37K.07	-1.29335776588691	2
401	LUSC	LUSC.TCGA.60.2719.01A.01R.0851.07	-0.421111923328337	1
402	SKCM	SKCM.TCGA.D3.A1QA.07A.11R.A37K.07	1.39372273877391	3
403	COAD	COAD.TCGA.5M.AATA.01A.31R.A41B.07	-0.90944953098936	1
404	SKCM	SKCM.TCGA.FS.A4F2.06A.11R.A24X.07	2.34682971047077	3
405	SKCM	SKCM.TCGA.DA.A1I5.06A.11R.A18T.07	2.14279559199362	3
406	UCEC	UCEC.TCGA.EO.A22U.01A.11R.A180.07	-0.569654641079367	2
407	SKCM	SKCM.TCGA.GN.A268.06A.11R.A18T.07	2.15738068375088	3
408	COAD	COAD.TCGA.CM.4744.01A.01R.A32Z.07	-1.16369147713613	2
409	COAD	COAD.TCGA.QL.A97D.01A.12R.A41B.07	-1.28250579521692	2
410	BRCA	BRCA.TCGA.AR.A24Z.01A.11R.A169.07	-0.462280839228311	1
411	SKCM	SKCM.TCGA.D3.A2JB.06A.11R.A18T.07	1.91347548797377	3
412	KIRC	KIRC.TCGA.BP.4983.01A.01R.1334.07	2.46427819242875	3
413	BRCA	BRCA.TCGA.A8.A07O.01A.11R.A00Z.07	0.224995009628862	1
414	BRCA	BRCA.TCGA.AR.A24Q.01A.12R.A169.07	0.403861183904527	1
415	OV	OV.TCGA.24.1428.01A.01R.1564.13	-0.40058717532317	1
416	BRCA	BRCA.TCGA.A2.A0D0.01A.11R.A00Z.07	0.973310381200054	1
417	LUAD	LUAD.TCGA.05.4420.01A.01R.1206.07	-1.04980461710156	1
418	BLCA	BLCA.TCGA.GV.A40E.01A.12R.A23N.07	0.108060097482597	1
419	SKCM	SKCM.TCGA.EE.A2MD.06A.11R.A18T.07	0.945492168918774	3
420	SKCM	SKCM.TCGA.EE.A2GI.06A.11R.A18T.07	1.35478515040812	3
421	COAD	COAD.TCGA.DM.A285.01A.11R.A16W.07	-0.899293529777592	1
422	UCEC	UCEC.TCGA.EO.A3KX.01A.11R.A22K.07	-0.49271999189494	1
423	BRCA	BRCA.TCGA.C8.A1HJ.01A.11R.A13Q.07	0.230923678186486	1
424	UCEC	UCEC.TCGA.B5.A11R.01A.11R.A118.07	-0.217813948739627	2
425	COAD	COAD.TCGA.CM.6166.01A.11R.1653.07	-0.634580736182492	2
426	SKCM	SKCM.TCGA.EE.A29E.06A.11R.A18T.07	2.7653625579992	3
427	READ	READ.TCGA.DC.4745.01A.01R.A32Z.07	-0.653439509997624	1
428	BLCA	BLCA.TCGA.HQ.A2OE.01A.11R.A206.07	-1.65276622334071	2
429	ACC	ACC.TCGA.OR.A5JE.01A.11R.A29S.07	2.09363424346485	3
430	BRCA	BRCA.TCGA.E2.A1II.01A.11R.A144.07	-0.0736644672591084	2
431	BRCA	BRCA.TCGA.AN.A0AJ.01A.11R.A00Z.07	-0.500705048512811	1
432	BRCA	BRCA.TCGA.C8.A27A.01A.11R.A169.07	-0.19250827026933	1
433	BRCA	BRCA.TCGA.GM.A3XL.01A.11R.A22U.07	-0.385089972174784	2
434	THYM	THYM.TCGA.ZB.A96P.01A.11R.A42S.07	0.14001729105847	3
435	READ	READ.TCGA.EF.5831.01A.01R.1660.07	-0.930272521697157	1
436	UCEC	UCEC.TCGA.AX.A2HK.01A.11R.A17B.07	0.550509369684758	1
437	LUAD	LUAD.TCGA.55.8205.01A.11R.2241.07	0.0855780364745369	1
438	ESCA	ESCA.TCGA.JY.A6FE.01A.11R.A336.31	2.0525140945471	3
439	COAD	COAD.TCGA.CM.5349.01A.21R.1723.07	-0.678417797532619	1
440	STAD	STAD.TCGA.CD.8531.01A.11R.2343.13	2.26310396574381	3
441	UCEC	UCEC.TCGA.B5.A11X.01A.11R.A10J.07	-0.453090431172777	2
442	LUSC	LUSC.TCGA.46.3768.01A.01R.0980.07	-0.330933053482478	2
443	BRCA	BRCA.TCGA.BH.A1FD.01A.11R.A13Q.07	-0.24882599289828	1
444	COAD	COAD.TCGA.DM.A282.01A.12R.A16W.07	-1.07097471663366	2
445	UCS	UCS.TCGA.ND.A4WF.01A.11R.A28V.07	2.6070061862358	3
446	COAD	COAD.TCGA.AA.A02K.01A.03R.A32Y.07	-1.58379951197571	2
447	COAD	COAD.TCGA.F4.6704.01A.11R.1839.07	0.995263547169583	1
448	BLCA	BLCA.TCGA.YC.A9TC.01A.22R.A39I.07	0.0498144174061131	2
449	UCEC	UCEC.TCGA.DF.A2KU.01A.11R.A180.07	-0.159088059294164	2
450	LUAD	LUAD.TCGA.91.6847.01A.11R.1949.07	-0.919289110614249	1
451	SKCM	SKCM.TCGA.EE.A2MC.06A.12R.A18S.07	3.35812106620374	3
452	UCS	UCS.TCGA.N5.A4RA.01A.11R.A28V.07	2.36887601631333	3
453	UCEC	UCEC.TCGA.AX.A3G1.01A.11R.A22K.07	-0.455483229906203	2
454	UCEC	UCEC.TCGA.E6.A2P9.01A.11R.A19W.07	-1.22166449746437	2
455	ACC	ACC.TCGA.OR.A5JA.01A.11R.A29S.07	2.00599636268674	3
456	STAD	STAD.TCGA.VQ.AA6J.01A.11R.A414.31	0.157934004105371	1
457	BLCA	BLCA.TCGA.GC.A3RB.01A.12R.A220.07	-0.274505055408926	1
458	SKCM	SKCM.TCGA.FS.A1ZF.06A.12R.A18S.07	2.43975539435785	3
459	READ	READ.TCGA.AH.6903.01A.11R.1928.07	-1.17630298259759	1
460	COAD	COAD.TCGA.D5.7000.01A.11R.A32Z.07	-0.767350666881579	1
461	LUAD	LUAD.TCGA.91.8499.01A.11R.2403.07	-0.267385935441421	2
462	BLCA	BLCA.TCGA.BT.A20O.01A.21R.A14Y.07	2.46596044195724	3
463	ACC	ACC.TCGA.OR.A5K5.01A.11R.A29S.07	1.80611759732359	3
464	UCS	UCS.TCGA.N5.A59E.01A.11R.A28V.07	2.15869295455587	3
465	THYM	THYM.TCGA.3S.AAYX.01A.11R.A42C.07	0.480855608748272	3
466	COAD	COAD.TCGA.A6.2686.01A.01R.A32Z.07	-0.187050897403205	1
467	LIHC	LIHC.TCGA.DD.A1EL.01A.11R.A155.07	0.260912762428791	2
468	ESCA	ESCA.TCGA.VR.A8EO.01A.11R.A36D.31	1.30724563385346	1
469	STAD	STAD.TCGA.BR.4256.01A.01R.1131.13	0.590516332488294	1
470	ACC	ACC.TCGA.OR.A5JG.01A.11R.A29S.07	2.38756787796346	3
471	LUSC	LUSC.TCGA.22.5480.01A.01R.1635.07	0.532445467390242	1
472	COAD	COAD.TCGA.G4.6295.01A.11R.1723.07	-0.737972556138849	2
473	COAD	COAD.TCGA.AA.3712.01A.21R.1723.07	-0.933858692045846	1
474	LUSC	LUSC.TCGA.22.5481.01A.31R.1949.07	0.273290801331666	2
475	UCEC	UCEC.TCGA.EY.A1GR.01A.11R.A13S.07	0.187592325388169	3
476	LUSC	LUSC.TCGA.21.1083.01A.01R.0692.07	0.0851051386506997	1
477	UCEC	UCEC.TCGA.EY.A3L3.01A.11R.A22K.07	-0.907213370208265	2
478	BRCA	BRCA.TCGA.D8.A1XZ.01A.11R.A14M.07	-0.437105367021046	1
479	CESC	CESC.TCGA.HM.A6W2.06A.22R.A33Z.07	-0.624170012725895	2
480	UCS	UCS.TCGA.N6.A4VG.01A.31R.A28V.07	0.765997040211423	1
481	BRCA	BRCA.TCGA.D8.A1Y1.01A.21R.A14M.07	0.575459991754786	1
482	LUSC	LUSC.TCGA.33.4533.01A.01R.1201.07	2.28175848464644	1
483	BRCA	BRCA.TCGA.BH.A18T.01A.11R.A12D.07	-0.310074552342163	1
484	LUSC	LUSC.TCGA.33.4532.01A.01R.1201.07	-0.666584430635508	2
485	BRCA	BRCA.TCGA.A2.A25B.01A.11R.A169.07	-0.575409291406801	1
486	BRCA	BRCA.TCGA.D8.A1X9.01A.12R.A157.07	-0.731187451226289	1
487	CESC	CESC.TCGA.FU.A23K.01A.11R.A16R.07	0.300059212118662	2
488	LUSC	LUSC.TCGA.56.6546.01A.11R.1820.07	-0.150271955278715	1
489	SKCM	SKCM.TCGA.D9.A4Z2.01A.11R.A24X.07	2.32845212490763	3
490	SKCM	SKCM.TCGA.EE.A2MM.06A.11R.A18S.07	2.67647308594174	3
491	COAD	COAD.TCGA.G4.6626.01A.11R.1774.07	-0.617388335103024	2
492	LUAD	LUAD.TCGA.50.6591.01A.11R.1755.07	1.36973265550357	3
493	COAD	COAD.TCGA.QG.A5Z2.01A.11R.A28H.07	-1.53077812927047	2
494	BLCA	BLCA.TCGA.ZF.A9RN.01A.11R.A42T.07	-0.984269664074634	2
495	LUSC	LUSC.TCGA.77.7465.01A.11R.2045.07	0.68458993057204	1
496	BRCA	BRCA.TCGA.AC.A6IW.01A.12R.A33J.07	0.362614596002934	3
497	READ	READ.TCGA.DC.6682.01A.11R.1830.07	-0.383265156831648	2
498	UCS	UCS.TCGA.N5.A4RD.01A.11R.A28V.07	2.1599331464618	3
499	LUSC	LUSC.TCGA.56.7223.01A.11R.2045.07	0.0925162885079529	3
500	COAD	COAD.TCGA.AZ.6598.01A.11R.1774.07	-1.21716792217276	2
501	SKCM	SKCM.TCGA.W3.AA1R.06A.11R.A39D.07	1.73133047068477	3
502	COAD	COAD.TCGA.AZ.6605.01A.11R.1839.07	0.786245792267061	1
503	LUSC	LUSC.TCGA.37.4130.01A.01R.1100.07	-0.174424687401928	2
504	COAD	COAD.TCGA.D5.6531.01A.11R.1723.07	-0.753662523072222	1
505	UCEC	UCEC.TCGA.EO.A3AY.01A.12R.A19W.07	-0.0131656979232991	2
506	STAD	STAD.TCGA.BR.8372.01A.11R.2343.13	-0.971348567716588	2
507	COAD	COAD.TCGA.CM.5860.01A.01R.1653.07	-0.29022437596107	1
508	BRCA	BRCA.TCGA.C8.A27B.01A.11R.A169.07	-0.116725594949509	1
509	LUAD	LUAD.TCGA.86.8054.01A.11R.2241.07	-0.756987201822342	2
510	READ	READ.TCGA.F5.6813.01A.11R.1830.07	-1.02702554731183	1
511	SKCM	SKCM.TCGA.DA.A1HW.06A.11R.A18U.07	0.788154080755337	3
512	SKCM	SKCM.TCGA.EE.A2MQ.06A.11R.A18S.07	2.19484284513483	3
513	SKCM	SKCM.TCGA.EE.A29D.06A.11R.A18T.07	1.69575411374736	3
514	BLCA	BLCA.TCGA.GV.A3JZ.01A.11R.A21D.07	-0.77375363426986	1
515	LUSC	LUSC.TCGA.66.2756.01A.01R.0851.07	-0.17277999081285	2
516	UCEC	UCEC.TCGA.AX.A3G9.01A.11R.A22K.07	-0.607857032818816	1
517	UCEC	UCEC.TCGA.QF.A5YT.01A.11R.A31O.07	-0.0404810154714753	1
518	UCEC	UCEC.TCGA.AJ.A3NF.01A.11R.A22K.07	0.194917919956995	1
519	COAD	COAD.TCGA.A6.5660.01A.01R.1653.07	-0.166703624918673	1
520	SKCM	SKCM.TCGA.D3.A8GV.06A.11R.A37K.07	1.72351838684943	3
521	UCS	UCS.TCGA.N9.A4Q3.01A.11R.A28V.07	1.11277799308437	3
522	SKCM	SKCM.TCGA.D3.A2JP.06A.11R.A18S.07	2.3532659468905	3
523	SKCM	SKCM.TCGA.EE.A2MF.06A.11R.A21D.07	2.1475643658403	3
524	UCEC	UCEC.TCGA.QF.A5YS.01A.11R.A31O.07	-0.293315984005391	1
525	UCS	UCS.TCGA.NA.A4R1.01A.11R.A28V.07	1.65460938488557	3
526	LUSC	LUSC.TCGA.56.7222.01A.11R.2045.07	0.078146235319866	1
527	BRCA	BRCA.TCGA.EW.A1P4.01A.21R.A144.07	0.0856008831244505	1
528	LUSC	LUSC.TCGA.21.1075.01A.01R.0692.07	-0.480596371270714	1
529	CESC	CESC.TCGA.EK.A2R9.01A.11R.A18M.07	1.05524080898088	1
530	LUSC	LUSC.TCGA.66.2727.01A.01R.0980.07	0.315379497040245	1
531	SKCM	SKCM.TCGA.EE.A3J5.06A.11R.A20F.07	1.39117766675067	3
532	UCEC	UCEC.TCGA.EY.A1GI.01A.11R.A13S.07	-0.436516194032903	2
533	BRCA	BRCA.TCGA.D8.A27F.01A.11R.A16F.07	0.0941886884364718	1
534	SKCM	SKCM.TCGA.D3.A2J9.06A.11R.A18T.07	1.95175571209322	3
535	UCS	UCS.TCGA.N9.A4Q1.01A.11R.A28V.07	2.2645423309034	3
536	COAD	COAD.TCGA.D5.6532.01A.11R.1723.07	-1.65889912346685	1
537	COAD	COAD.TCGA.A6.6650.01A.11R.1774.07	-1.88833881792351	2
538	BRCA	BRCA.TCGA.D8.A1Y3.01A.11R.A157.07	0.377243283852399	1
539	HNSC	HNSC.TCGA.CV.7429.01A.11R.2132.07	2.15042304732878	1
540	BRCA	BRCA.TCGA.D8.A13Z.01A.11R.A115.07	-0.314204111965906	1
541	BRCA	BRCA.TCGA.C8.A1HN.01A.11R.A137.07	0.154979307010625	3
542	READ	READ.TCGA.AF.5654.01A.01R.1660.07	-0.860966499920312	1
543	SKCM	SKCM.TCGA.EE.A2MU.06A.21R.A18S.07	2.57899945140868	3
544	LUSC	LUSC.TCGA.22.4591.01A.01R.1201.07	-0.399848343852495	2
545	BRCA	BRCA.TCGA.A7.A26G.01A.21R.A169.07	1.599581650835	1
546	OV	OV.TCGA.20.1683.01A.01R.1566.13	1.63044152293191	3
547	COAD	COAD.TCGA.CK.5916.01A.11R.1653.07	-0.165221863374719	2
548	THYM	THYM.TCGA.XM.A8RE.01A.11R.A42C.07	0.872175213542125	3
549	UCEC	UCEC.TCGA.PG.A917.01A.31R.A37O.07	-0.398952347346059	2
550	HNSC	HNSC.TCGA.BA.4074.01A.01R.1436.07	0.997278291779796	1
551	UCEC	UCEC.TCGA.AX.A3FW.01A.11R.A22K.07	-0.817404531117652	2
552	LUSC	LUSC.TCGA.63.A5M9.01A.11R.A26W.07	-0.281519861698882	1
553	LUSC	LUSC.TCGA.94.7557.01A.11R.2125.07	0.108000216449583	1
554	COAD	COAD.TCGA.A6.5665.01A.01R.1653.07	-2.12403954006795	2
555	COAD	COAD.TCGA.CK.4947.01B.11R.1653.07	-1.123458421502	1
556	STAD	STAD.TCGA.VQ.A8DV.01A.12R.A36D.31	-0.569599953558718	2
557	SKCM	SKCM.TCGA.BF.A3DM.01A.11R.A20F.07	1.5121561485258	3
558	LUSC	LUSC.TCGA.34.2596.01A.01R.0851.07	0.193012698992751	1
559	COAD	COAD.TCGA.D5.6533.01A.11R.1723.07	-1.195349147192	1
560	UCEC	UCEC.TCGA.EY.A1GO.01A.11R.A14D.07	-0.816067414665926	2
561	BRCA	BRCA.TCGA.C8.A1HM.01A.12R.A137.07	-0.729534593858119	2
562	COAD	COAD.TCGA.AD.6889.01A.11R.1928.07	-1.01527409630367	1
563	UCEC	UCEC.TCGA.B5.A3FB.01A.11R.A19W.07	-0.749885126268602	2
564	SKCM	SKCM.TCGA.FS.A1YX.06A.11R.A18T.07	2.37925572819492	3
565	BLCA	BLCA.TCGA.GV.A3QI.01A.11R.A220.07	-1.12587484601259	2
566	BLCA	BLCA.TCGA.GU.A762.01A.11R.A33J.07	0.984365441840485	1
567	SKCM	SKCM.TCGA.W3.AA1O.06A.11R.A38C.07	1.38038049116863	3
568	CESC	CESC.TCGA.EK.A3GN.01A.11R.A213.07	-0.378473368096356	2
569	THYM	THYM.TCGA.XM.A8RH.01A.11R.A42C.07	0.411859157204223	3
570	CHOL	CHOL.TCGA.ZU.A8S4.01A.11R.A41I.07	1.20579628291237	3
571	BLCA	BLCA.TCGA.E5.A2PC.01A.11R.A206.07	-0.261189961061337	2
572	COAD	COAD.TCGA.A6.2676.01A.01R.0826.07	-0.249098788876788	2
573	UCEC	UCEC.TCGA.AX.A0J0.01A.11R.A109.07	-0.00475297265917672	2
574	READ	READ.TCGA.DY.A1H8.01A.21R.A155.07	-1.03394797694655	2
575	COAD	COAD.TCGA.F4.6569.01A.11R.1774.07	0.184399086022241	1
576	LUSC	LUSC.TCGA.85.8352.01A.31R.2326.07	-1.13598856083268	2
577	SKCM	SKCM.TCGA.EE.A2A5.06A.11R.A18T.07	2.78542365254994	3
578	BRCA	BRCA.TCGA.AR.A254.01A.21R.A169.07	-0.12144611646876	1
579	SKCM	SKCM.TCGA.OD.A75X.06A.12R.A32P.07	2.14916691543507	3
580	UCEC	UCEC.TCGA.EY.A1GP.01A.11R.A13S.07	1.176817255225	1
581	LUSC	LUSC.TCGA.66.2753.01A.01R.0980.07	0.145795707950784	1
582	SKCM	SKCM.TCGA.DA.A3F3.06A.11R.A20F.07	2.324201176779	3
583	BRCA	BRCA.TCGA.AR.A256.01A.11R.A169.07	-0.438092729318323	1
584	LUAD	LUAD.TCGA.44.3396.01A.01R.1206.07	0.373811074845368	1
585	UCEC	UCEC.TCGA.KP.A3W1.01A.11R.A22K.07	-0.145046249430198	1
586	SKCM	SKCM.TCGA.FS.A1ZH.06A.11R.A18T.07	3.37772621936082	3
587	READ	READ.TCGA.EI.7004.01A.11R.1928.07	0.482272356081305	1
588	LUSC	LUSC.TCGA.66.2766.01A.01R.0851.07	-0.27494552828146	1
589	COAD	COAD.TCGA.AZ.6608.01A.11R.1839.07	-1.19318393632941	2
590	KICH	KICH.TCGA.KO.8404.01A.11R.2315.07	3.87344631005201	3
591	UCEC	UCEC.TCGA.AX.A3FT.01A.11R.A22K.07	0.300632421017935	1
592	BLCA	BLCA.TCGA.FD.A3B6.01A.21R.A20F.07	0.537963713054131	1
593	BRCA	BRCA.TCGA.D8.A1X6.01A.11R.A14M.07	-0.768418261373574	2
594	LUSC	LUSC.TCGA.43.7657.01A.31R.2125.07	0.451912732304607	1
595	LIHC	LIHC.TCGA.CC.5264.01A.01R.A131.07	-1.21790132943672	2
596	SKCM	SKCM.TCGA.D9.A6EC.06A.11R.A311.07	1.80307946590186	3
597	COAD	COAD.TCGA.AA.3655.01A.02R.1723.07	-0.725999909458055	1
598	COAD	COAD.TCGA.QG.A5YX.01A.11R.A28H.07	-1.51740181922392	2
599	UCEC	UCEC.TCGA.EO.A3KU.01A.11R.A22K.07	-0.0204157032514178	1
600	SKCM	SKCM.TCGA.D3.A1QA.06A.11R.A18T.07	0.874895344032789	3
601	COAD	COAD.TCGA.5M.AAT5.01A.21R.A41B.07	-1.151227120461	2
602	COAD	COAD.TCGA.5M.AAT4.01A.11R.A41B.07	-1.0171319098467	2
603	SKCM	SKCM.TCGA.BF.A3DN.01A.11R.A20F.07	2.12422845811239	3
604	SKCM	SKCM.TCGA.DA.A1I4.06A.11R.A18U.07	3.00861445609485	3
605	SKCM	SKCM.TCGA.D9.A1JX.06A.11R.A18S.07	2.01316003090205	3
606	UCEC	UCEC.TCGA.SJ.A6ZJ.01A.12R.A34R.07	0.375067718019957	1
607	BRCA	BRCA.TCGA.A2.A3XT.01A.11R.A22U.07	0.512561566223932	1
608	COAD	COAD.TCGA.G4.6315.01A.11R.1723.07	-1.50076976468045	2
609	BLCA	BLCA.TCGA.2F.A9KW.01A.11R.A38B.07	-0.55901930214858	2
610	UCEC	UCEC.TCGA.EO.A22Y.01A.11R.A180.07	-1.02933271405173	2
611	BLCA	BLCA.TCGA.K4.A5RJ.01A.11R.A28M.07	1.72897885417094	3
612	BRCA	BRCA.TCGA.A8.A06Q.01A.11R.A034.07	-1.39791055356197	2
613	LUSC	LUSC.TCGA.60.2711.01A.01R.0851.07	-0.592715334054713	1
614	CESC	CESC.TCGA.DG.A2KH.01A.21R.A22U.07	-1.26037587707378	2
615	COAD	COAD.TCGA.AA.3663.01A.01R.1723.07	-0.802908186356213	2
